app,ts,event,project_id,source,ident,user_id,session_id,country,device_type,device_os,device_os_ver,device_browser,device_browser_ver,props,nums
seq-market,2024-04-02 11:11:16.277,BUY_ITEMS,4974,,1,0896ae95dcaeee38e83fa5c43bef99780d7b2be23bcab36214,cbac480301e282b1,DE,desktop,linux,x86_64,chrome,122.0.0.0,"{""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x0908fab9ee8b5f9317366c08d2a95f8650595e66f361fe51743d4c542ce11424"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422""}","{""currencyValueDecimal"":""3.070630895074352"",""currencyValueRaw"":""3070630895074351600""}"
seq-market,2024-04-02 11:14:42.566,BUY_ITEMS,4974,,1,0896ae95dcaeee38e83fa5c43bef99780d7b2be23bcab36214,5450a82e95e3880b,DE,desktop,linux,x86_64,chrome,122.0.0.0,"{""marketplaceType"":""amm"",""txnHash"":""0xd617ce8c468618c0df96665a68539e1189796f54b21dc10394e421c1476fb2c7"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""0.4963869372167742"",""currencyValueRaw"":""496386937216774200""}"
seq-market,2024-04-02 22:59:43.208,BUY_ITEMS,4974,,1,0896ae95dcaeee38e83fa5c43bef99780d7b2be23bcab36214,e1aa4c2db42c0830,DE,desktop,linux,x86_64,chrome,122.0.0.0,"{""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xfee214d1bf1f033cea742b35e795ca2321a7bdfe687cac2ec4590dcaef1f95cb"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05""}","{""currencyValueDecimal"":""1.6878197119853597"",""currencyValueRaw"":""1687819711985360000""}"
seq-market,2024-04-02 13:05:10.511,BUY_ITEMS,4974,,1,08b7040463270cce0b25af941567b48b68952a69396906c521,a26d59cb8e5ab837,DE,desktop,windows,10.0,chrome,123.0.0.0,"{""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xb1e38e7d878a667e1df54200261ba53bebb59c0e50ff3d0e3a680bce4dc2674c"",""chainId"":""137""}","{""currencyValueDecimal"":""2.208426860399787"",""currencyValueRaw"":""2208426860399787000""}"
seq-market,2024-04-02 01:04:54.264,BUY_ITEMS,0,,1,0ad0ccaf38917d9f4605300745d52b14290a8b42c947238e91,f0ac355117f8a93b,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""marketplaceType"":""amm"",""txnHash"":""0x9de6efd55cb0477c7e16a4efdc079d105cf9e1e052a74a31ea1e05d4ff38449f"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""2.4200517865986484"",""currencyValueRaw"":""2420051786598648300""}"
seq-market,2024-04-02 01:23:26.297,BUY_ITEMS,0,,1,0ad0ccaf38917d9f4605300745d52b14290a8b42c947238e91,f0ac355117f8a93b,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x7d3ed239410ca1bd4a89eac6f8f401026833fd4865ddd0d13cd3c527f3a8f829"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422""}","{""currencyValueDecimal"":""7.210776365882806"",""currencyValueRaw"":""7210776365882806000""}"
seq-market,2024-04-02 02:00:26.695,BUY_ITEMS,0,,1,0ad0ccaf38917d9f4605300745d52b14290a8b42c947238e91,f0ac355117f8a93b,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x8ca69014a94423b2a494960405115d250401f185eb112689a3f5232d0ba1a52f""}","{""currencyValueDecimal"":""4.459689305507643"",""currencyValueRaw"":""4459689305507643000""}"
seq-market,2024-04-02 22:03:01.422,BUY_ITEMS,4974,,1,1a06fc0a72e8f9e783ad1e84b19311f5f67c8cdde3a470eead,8423b09e49cf63e2,FR,desktop,windows,10.0,chrome,123.0.0.0,"{""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x0f440c80cb2dd911a48329af615f17649282b4c02f382bff47569e58592ba426"",""chainId"":""137""}","{""currencyValueDecimal"":""10.012530204908"",""currencyValueRaw"":""10012530204908000000""}"
seq-market,2024-04-02 22:50:41.231,BUY_ITEMS,4974,,1,1a06fc0a72e8f9e783ad1e84b19311f5f67c8cdde3a470eead,8423b09e49cf63e2,FR,desktop,windows,10.0,chrome,123.0.0.0,"{""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x56d38b78ae6d7d9a7858b16445a2f84f6bac0b85e535455ef8328e1c1265d7d4"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05""}","{""currencyValueDecimal"":""2.7436811926106612"",""currencyValueRaw"":""2743681192610661400""}"
seq-market,2024-04-02 00:06:15.528,BUY_ITEMS,0,,1,1a2ef553aa43d3a57f1590cbaf6472850dc3001db6c6ef1b12,591d0758308533de,PT,desktop,macos,10.15.7,chrome,123.0.0.0,"{""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x4cef52f3d58b007f740db41a6273b48a79a308989c66c1d00fdc58f5e4d3bf6c"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05""}","{""currencyValueDecimal"":""21.803038918758446"",""currencyValueRaw"":""21803038918758445000""}"
seq-market,2024-04-02 19:12:19.222,BUY_ITEMS,0,,1,1a2ef553aa43d3a57f1590cbaf6472850dc3001db6c6ef1b12,591d0758308533de,PT,desktop,macos,10.15.7,chrome,123.0.0.0,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xb23f933105f5a48695de8ad6e032e622da4feb20e00d91da7b13d60ea4c74931""}","{""currencyValueDecimal"":""15.21723255418012"",""currencyValueRaw"":""15217232554180120000""}"
seq-market,2024-04-02 01:44:58.048,BUY_ITEMS,4974,,1,26025f74eb10c8bf5f35433af9c629ed3eca3f335adc502024,92578ae710d6ad2c,BR,desktop,windows,10.0,edge,123.0.0.0,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x8c6622c22c4299f09defcac90066701b82455ac9216cb3a944c8d771d775000d""}","{""currencyValueDecimal"":""2.166675991209817"",""currencyValueRaw"":""2166675991209817000""}"
seq-market,2024-04-02 02:13:22.634,BUY_ITEMS,4974,,1,26025f74eb10c8bf5f35433af9c629ed3eca3f335adc502024,92578ae710d6ad2c,BR,desktop,windows,10.0,edge,123.0.0.0,"{""marketplaceType"":""amm"",""txnHash"":""0x1e61ae3c3c0fdcb8943d6dc6c392fec6b3eea69a14ce4484e12bfef4d629746f"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""0.12170381202794855"",""currencyValueRaw"":""121703812027948560""}"
seq-market,2024-04-02 23:35:24.478,BUY_ITEMS,0,,1,2821a98ce20ac7b3436a95c696bf03bf588f05fa51bb0a2576,b7bdd338a3770c85,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xc765dfcd77517cd1ffc3e2240b5fcb8495fb8e30bbc674949742f8ffb85c1872""}","{""currencyValueDecimal"":""61.81900669660022"",""currencyValueRaw"":""61819006696600220000""}"
seq-market,2024-04-02 07:53:44.756,BUY_ITEMS,4974,,1,28c51b513a288a09944681811770b7ab07e6a4cb387037ad58,28f81e7ba5db2202,CH,desktop,windows,10.0,chrome,123.0.0.0,"{""marketplaceType"":""amm"",""txnHash"":""0xebd6e96ca9c6840138852675dd3e4444c3c467ba3c98cb1430ebd47fa999d2c2"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""140.41858712380767"",""currencyValueRaw"":""140418587123807670000""}"
seq-market,2024-04-02 07:56:24.780,BUY_ITEMS,4974,,1,28c51b513a288a09944681811770b7ab07e6a4cb387037ad58,28f81e7ba5db2202,CH,desktop,windows,10.0,chrome,123.0.0.0,"{""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x0bc970ad47b95e42003805ad9936aaaf5a9f814676f670397d750f1b4730abbf"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422""}","{""currencyValueDecimal"":""287.9543542435967"",""currencyValueRaw"":""287954354243596680000""}"
seq-market,2024-04-02 00:14:45.648,BUY_ITEMS,4974,,1,2a27bb84a37054149e27a6a49f839a6f09ece6e7867eeb7635,c2b644a30936e900,BR,mobile,android,12,chrome,123.0.6312.40,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xbc41dcae7b942f6db6828450455fbecaf2aa64bff2564c8360a90bfbef21508e""}","{""currencyValueDecimal"":""0.22932523154156567"",""currencyValueRaw"":""229325231541565660""}"
seq-market,2024-04-02 16:18:05.164,BUY_ITEMS,4974,,1,2e2fc6b283cf0da8f3dbf06917664cf830c65c9b78453e0e0b,83ed2b519c3895ce,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""marketplaceType"":""amm"",""txnHash"":""0xdc741b63da1239f6a44f9b85ac19e5b1412f10cab322137ccd527b9d6df9e285"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""1.5018980785039013"",""currencyValueRaw"":""1501898078503901200""}"
seq-market,2024-04-02 00:44:17.518,BUY_ITEMS,0,,1,2e7a4125c2a6cfa58db1a17d12a9b5b4eca863fd9145c377b0,d9c3283cf924c277,FR,desktop,windows,10.0,chrome,123.0.0.0,"{""marketplaceType"":""amm"",""txnHash"":""0x3a474b59f80829ad6906d143fec71d3890ac9c3f6bde6ead7d50c61f3f73b93a"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""1.9370141628738442"",""currencyValueRaw"":""1937014162873844200""}"
seq-market,2024-04-02 10:37:24.733,BUY_ITEMS,4974,,1,2fa8db297d3345effdef1cf8552fe3dd3c0b3e6879674569fd,610a6e0968bc676f,BR,desktop,windows,6.1,chrome,102.0.5005.61,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x2c81369d62200784dbe76e11756c1cdcee4c4d39d9a49889d895035109fba612""}","{""currencyValueDecimal"":""1.8116863139195996"",""currencyValueRaw"":""1811686313919599400""}"
seq-market,2024-04-02 13:49:00.560,BUY_ITEMS,4974,,1,2fa8db297d3345effdef1cf8552fe3dd3c0b3e6879674569fd,610a6e0968bc676f,BR,desktop,windows,6.1,chrome,102.0.5005.61,"{""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x372025e7a221272db70f825da9c1b72063deac40c6caae850267007a53316e45"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05""}","{""currencyValueDecimal"":""7.243591605637249"",""currencyValueRaw"":""7243591605637249000""}"
seq-market,2024-04-02 22:56:27.995,BUY_ITEMS,4974,,1,2fa8db297d3345effdef1cf8552fe3dd3c0b3e6879674569fd,610a6e0968bc676f,BR,desktop,windows,6.1,chrome,102.0.5005.61,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xc6e422b7db672f0f06a84bc364751c61e81362bc3e7b23ca7028ff333904cce4""}","{""currencyValueDecimal"":""4.1645770992197875"",""currencyValueRaw"":""4164577099219788000""}"
seq-market,2024-04-02 11:36:36.132,BUY_ITEMS,0,,1,31facc242bcfa655c69fc3c4f592584ee787012f00e16c8c1e,faff6132eec630dc,TR,desktop,windows,10.0,chrome,123.0.0.0,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xdcf147d039a5e0bfc947775ea6ebc727545447b351a307e79dcb5331a02eb7fa""}","{""currencyValueDecimal"":""1.7767417511645813"",""currencyValueRaw"":""1776741751164581400""}"
seq-market,2024-04-02 21:16:19.766,BUY_ITEMS,0,,1,31facc242bcfa655c69fc3c4f592584ee787012f00e16c8c1e,4894a8986325ee98,XX,desktop,windows,10.0,opera,108.0.0.0,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xe19818058d6c3c766092f9d685ebd89ce9624b4e7815f64290da724cb746cae1""}","{""currencyValueDecimal"":""2.901359830841865"",""currencyValueRaw"":""2901359830841865000""}"
seq-market,2024-04-02 01:29:52.017,BUY_ITEMS,4974,,1,323695456b875dae9a554be0bb0dcc1842c584c3264d3fc449,a9d6961f99464409,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xc704dd6455419f130540c6739a356a6287b915e65f74980d41cdf0467be5f92d"",""chainId"":""137""}","{""currencyValueDecimal"":""1.6101647552895721"",""currencyValueRaw"":""1610164755289572000""}"
seq-market,2024-04-02 03:09:16.016,BUY_ITEMS,4974,,1,3488710ee3ffdec4027c1d8ae1a441a0b51f926f5589346428,f84ef689b7f3d40d,BR,mobile,android,12,chrome,122.0.6261.119,"{""marketplaceType"":""amm"",""txnHash"":""0x42243e7bb1af2a18eabee6a4519460de87a57204b0eec398aed33e6c39609d94"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""0.5633150217533156"",""currencyValueRaw"":""563315021753315650""}"
seq-market,2024-04-02 03:23:48.383,BUY_ITEMS,4974,,1,3488710ee3ffdec4027c1d8ae1a441a0b51f926f5589346428,6bddc0819de75a23,BR,mobile,android,12,chrome,122.0.6261.119,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xa1d455d2f0d46c3045af00565ae5cec9eebc58fd4e33d2e60ca6bc9617838ee9""}","{""currencyValueRaw"":""219718374550254900"",""currencyValueDecimal"":""0.21971837455025492""}"
seq-market,2024-04-02 23:35:53.745,BUY_ITEMS,0,,1,34f567b9fc3d53aab8575a635ee76ef52c13eb1d49b32d3f57,35bf1c7663e2f344,PE,desktop,windows,10.0,chrome,123.0.0.0,"{""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xd66f65fa8ff3f23a4e6332c057654f2eaabe1da32e00189b0d397b3b77aa95e5"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05""}","{""currencyValueDecimal"":""1.9919332947429143"",""currencyValueRaw"":""1991933294742914300""}"
seq-market,2024-04-02 23:52:14.150,BUY_ITEMS,0,,1,34f567b9fc3d53aab8575a635ee76ef52c13eb1d49b32d3f57,35bf1c7663e2f344,PE,desktop,windows,10.0,chrome,123.0.0.0,"{""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x79f54286f01c591cd86e8f25ad808966845d39d298f27d26003b5119bec88609"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422""}","{""currencyValueDecimal"":""3.735836546496079"",""currencyValueRaw"":""3735836546496079000""}"
seq-market,2024-04-02 21:20:10.355,BUY_ITEMS,4974,,1,3630005d469d24e8ee74e1831a7ec2caefb8f373c5d31b343f,d9fab7760dc5cc2a,BE,desktop,windows,10.0,firefox,103.0,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x5448fe47846b09c2ea417117c6440fd7fffb8e1c1cdfe55d9aa25698cee6bbc0""}","{""currencyValueDecimal"":""8.746768448217377"",""currencyValueRaw"":""8746768448217378000""}"
seq-market,2024-04-02 17:21:55.068,BUY_ITEMS,4974,,1,37f4e6178892c3e0195c7694c566b0f26896146373e8d98c8f,8a39bec3c3c728a5,BR,desktop,windows,10.0,edge,123.0.0.0,"{""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x60e95824e89ec4bedf0fb4fca41b3508d2bce392e865adede630843ac9731bf7"",""chainId"":""137""}","{""currencyValueDecimal"":""3.018709943691594"",""currencyValueRaw"":""3018709943691594000""}"
seq-market,2024-04-02 15:13:33.393,BUY_ITEMS,0,,1,39cd7b954b0f1f35b9e4bfef02cf4a8524f1d51bf28472da56,41106152b36b8a9a,BE,desktop,windows,10.0,chrome,123.0.0.0,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xa0afd2f8d0229e7fe31b119e1f20036f99214a8b8ecbe69a89701965d10bc0db""}","{""currencyValueRaw"":""29305874074602398000"",""currencyValueDecimal"":""29.305874074602396""}"
seq-market,2024-04-02 15:57:59.485,BUY_ITEMS,0,,1,3c182978121a2c33d6fb56c2b45a09476aef02b1cad25fc2e0,67903c1d9edfc401,IT,desktop,windows,10.0,chrome,123.0.0.0,"{""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x5e7552998e5fc24a90ed3fc72b620f601c9aca745d55605e8e38c38fffa1e7ef"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05""}","{""currencyValueDecimal"":""14.784359146523204"",""currencyValueRaw"":""14784359146523206000""}"
seq-market,2024-04-02 03:15:00.434,BUY_ITEMS,0,,1,3c2886a091e018fa377ea4720072879b66b42bef91334bb9f2,eb51e6f78ee3de49,ID,mobile,android,10,chrome,124.0.0.0,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x7e30979ef7bd1bb3c93c223e890b1379d6bf18eb16cd143c819cf7c1402e10bd""}","{""currencyValueRaw"":""6790633461698895000"",""currencyValueDecimal"":""6.790633461698895""}"
seq-market,2024-04-02 13:07:02.235,BUY_ITEMS,0,,1,3e2a4ecbc2dbf7cb7a0636a3647a954c5b3cc8df2b8852f0bf,b440df8f0854c436,PH,desktop,windows,10.0,avast,122.0.0.0,"{""marketplaceType"":""amm"",""txnHash"":""0xadc114df67c4d4b01937deffc6d6065269e0cd2dd59c8c55fbdf66bdcc7fa8a8"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL""}","{""currencyValueDecimal"":""128.59787357245392"",""currencyValueRaw"":""128597873572453920000""}"
seq-market,2024-04-02 05:44:24.019,BUY_ITEMS,0,,1,3ee7425afb00cfcf24c0b68452ea20ce2da0d070b7a39a329c,a67790ebe84f9856,NL,mobile,android,12,chrome,123.0.6312.40,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x805ee17da0500f8c18f1bb560fd54cd61188e74cc74ae74f2f0a5780e0e30204""}","{""currencyValueRaw"":""33286273216480248000"",""currencyValueDecimal"":""33.28627321648025""}"
seq-market,2024-04-02 20:04:15.958,BUY_ITEMS,0,,1,3ee7425afb00cfcf24c0b68452ea20ce2da0d070b7a39a329c,b9c7973ca37cc6a8,FR,mobile,android,12,chrome,123.0.6312.40,"{""marketplaceType"":""amm"",""txnHash"":""0x802c2fa75e2ffdca74b06c81435d765424f1b30ba3e487d945f9eff7e2f86201"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0x2791bca1f2de4661ed88a30c99a7a9449aa84174"",""currencySymbol"":""USDC.E""}","{""currencyValueRaw"":""6656847"",""currencyValueDecimal"":""6.656847""}"
seq-market,2024-04-02 20:17:39.484,BUY_ITEMS,0,,1,3ee7425afb00cfcf24c0b68452ea20ce2da0d070b7a39a329c,b9c7973ca37cc6a8,FR,mobile,android,12,chrome,123.0.6312.40,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0x2791bca1f2de4661ed88a30c99a7a9449aa84174"",""currencySymbol"":""USDC.E"",""marketplaceType"":""amm"",""txnHash"":""0x9f7784cd984ab7ee243b56f7d87765d4b06627409e4d2e17905f7c95191ba46a""}","{""currencyValueDecimal"":""5.293962"",""currencyValueRaw"":""5293962""}"
seq-market,2024-04-02 20:20:23.513,BUY_ITEMS,0,,1,3ee7425afb00cfcf24c0b68452ea20ce2da0d070b7a39a329c,b9c7973ca37cc6a8,FR,mobile,android,12,chrome,123.0.6312.40,"{""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0x2791bca1f2de4661ed88a30c99a7a9449aa84174"",""currencySymbol"":""USDC.E"",""marketplaceType"":""amm"",""txnHash"":""0x14352e7f8789708faac5c2f378d07e13152d02cdf152ca98afa33cbe224179b8"",""chainId"":""137""}","{""currencyValueDecimal"":""4.287229"",""currencyValueRaw"":""4287229""}"
seq-market,2024-04-02 22:09:05.224,BUY_ITEMS,0,,1,3ef9b3dd207799e7a9fcb68044f7cc262a2eacf858800cedc0,24ee6079aa118c34,HU,desktop,windows,10.0,firefox,124.0,"{""txnHash"":""0x7cbca06432c3dd89061af35d9176ba870be1355f0017c53e5f7110e3882979fd"",""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm""}","{""currencyValueDecimal"":""6.735299869297208"",""currencyValueRaw"":""6735299869297208000""}"
seq-market,2024-04-02 14:27:36.989,BUY_ITEMS,4974,,1,43796b9644266bb03ad04d38681a7bf503598031392de37396,55a20dc55021ff04,BR,desktop,windows,10.0,edge,123.0.0.0,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0xa6349f2b4a95299a389525962541bf8a403c3e4265beab7fac57df7539f70145""}","{""currencyValueDecimal"":""4.37460003933838"",""currencyValueRaw"":""4374600039338380000""}"
seq-market,2024-04-02 01:10:08.290,BUY_ITEMS,0,,1,4a351df554718a2c05758b0873d9b9f71da195eb304d4d2b31,d437057d7fa228ec,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""chainId"":""137"",""collectionAddress"":""0x22d5f9b75c524fec1d6619787e582644cd4d7422"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""currencySymbol"":""SFL"",""marketplaceType"":""amm"",""txnHash"":""0x801b1014b97d6b5715eacf10614bbd7a58f3c955b87c4d11a5c0cf7a1a81a3ea""}","{""currencyValueDecimal"":""6.403330092165288"",""currencyValueRaw"":""6403330092165289000""}"
